stop_id,stop_name,stop_lat,stop_lon
700000000803,Holycroft Avenue,0,0
700000000805,Abetta Parade,0,0
700000000807,Elmgrove,0,0
700000000809,Clara Street,0,0
700000000811,Trillick Street,0,0
700000000813,Calvin Street,0,0
700000000585,Cherryville Street,0,0
700000000587,Woodstock Lodge,0,0
700000014699,East Link Road,0,0
700000001732,East Link,0,0
700000014700,Hanwood Heights,0,0
700000001735,Dundonald Ice Bowl,0,0
700000001736,Tullycarnet Primary School,0,0
700000014518,Alford Park,0,0
700000014524,Lochinver Drive,0,0
700000014525,Leven Crescent,0,0
700000014526,Leven Place,0,0
700000014519,Melfort Drive,0,0
700000014520,Kilmory Gardens,0,0
700000014756,Kingsway Park,0,0
700000001738,Abbey Road,0,0
700000001740,Kings Square,0,0
700000001827,Knockdene,0,0
700000000943,Knock Road (Upper Newtownards Road),0,0
700000000947,Greenwood Park,0,0
700000000949,Astoria Gardens,0,0
700000003234,Millars Forge,0,0
700000001733,Coronation Park,0,0
700000001734,East Link,0,0
700000000641,Mountpottinger Link,0,0
700000000643,Madrid Street,0,0
700000000645,Castlereagh Street Junction,0,0
700000000647,Paxton Street,0,0
700000000649,John Long's Corner,0,0
700000000651,Clara Street,0,0
700000000653,Channing Street,0,0
700000000655,Loopland,0,0
700000000657,Loopland Park,0,0
700000000659,Ladas Drive,0,0
700000000663,Orby Place,0,0
700000000665,Houston Park,0,0
700000000667,Houston Park,0,0
700000000669,Orby Street,0,0
700000000671,Montgomery Road,0,0
700000000673,Clonduff,0,0
700000000675,Brentwood Park,0,0
700000014754,Glenview Park,0,0
700000000677,Ballygowan Road,0,0
700000000679,Glen Road,0,0
700000000681,Roddens Gardens,0,0
700000000683,Whincroft Road,0,0
700000000685,Glen Rise,0,0
700000000687,The Square,0,0
700000000689,Ravenswood Park,0,0
700000000691,Creevy Avenue,0,0
700000000693,Braniel Church,0,0
700000000695,Woodview Drive,0,0
700000000639,Mountpottinger Road,0,0
700000000605,Castledona,0,0
700000000607,Glensharragh,0,0
700000000609,Lisnasharragh,0,0
700000000611,McCaughan Park,0,0
700000000533,Beechgrove Drive,0,0
700000000535,Knockbreda High School,0,0
700000000393,Forestside,0,0
700000000719,Woodview Drive,0,0
700000000721,Braniel Church,0,0
700000000723,Creevy Avenue,0,0
700000000725,Braniel Primary School,0,0
700000000727,The Square,0,0
700000000729,Glen Rise,0,0
700000000731,Whincroft Road,0,0
700000000733,Roddens Gardens,0,0
700000000735,Glen Road,0,0
700000000737,Ballygowan Road,0,0
700000014753,Glenview Park,0,0
700000000739,Brentwood Park,0,0
700000000741,Clonduff,0,0
700000000891,Montgomery Road,0,0
700000000743,Marshalls Road,0,0
700000000745,Orangefield Crescent,0,0
700000000747,Trigo Parade,0,0
700000000959,Orby Drive,0,0
700000000957,Grand Parade,0,0
700000017481,Grand Parade,0,0
700000000955,Greenville Road,0,0
700000000761,Paxton Street,0,0
700000000763,Castlereagh Street Junction,0,0
700000000765,The Green,0,0
700000000767,Mountpottinger Road,0,0
700000000769,Mountpottinger Link,0,0
700000000771,Sirocco Works,0,0
700000000749,Ladas Drive,0,0
700000000751,Loopland,0,0
700000000755,Ardgowan Street,0,0
700000000757,Clara Street,0,0
700000000759,John Long's Corner,0,0
700000000361,Four Winds,0,0
700000000371,Four Winds Park,0,0
700000000373,Glenholm,0,0
700000000375,Colby Park,0,0
700000000377,Glendale,0,0
700000000405,Mount Oriel,0,0
700000000407,Breda Park,0,0
700000000389,Forster Green,0,0
700000000379,Foresthill View,0,0
700000000537,Knockbreda High School,0,0
700000000539,Rosetta Road,0,0
700000000613,St Finnians Church,0,0
700000000615,Stirling Avenue,0,0
700000000617,Rochester Road,0,0
700000000619,Clonduff Drive,0,0
700000000621,Carncaver Road,0,0
700000000505,Isthmus Street,0,0
700000000507,Willowfield,0,0
700000000509,Redcar Street,0,0
700000000511,Loopland,0,0
700000000515,Courtney Hall,0,0
700000000517,Ardenlee,0,0
700000000519,Bell's Bridge,0,0
700000000521,Montgomery Road,0,0
700000000523,Greenway,0,0
700000000525,Somme Drive,0,0
700000000527,Cregagh Library,0,0
700000000531,The Museum of Orange Heritage,0,0
700000000391,Forestside,0,0
700000000541,Cregagh Park,0,0
700000000543,The Straight,0,0
700000000545,Hamel Drive,0,0
700000000547,Greenway,0,0
700000000549,Bell's Bridge,0,0
700000000573,Onslow Gardens,0,0
700000000575,Ardenlee,0,0
700000000577,Glendower Street,0,0
700000000579,Ravenhill Avenue,0,0
700000000581,Omeath Street,0,0
700000000583,Willowfield Crescent,0,0
700000000447,Short Strand (Ravenhill Road),0,0
700000000449,Shamrock Street,0,0
700000000451,My Ladys Road,0,0
700000000453,Toronto Street,0,0
700000000455,Ravenhill Avenue,0,0
700000000457,Ravenhill Court,0,0
700000015383,Ardenlee Avenue,0,0
700000000461,Ravensdene Park,0,0
700000000463,Ravenhill Park,0,0
700000000465,Aquinas Diocesan Grammar School,0,0
700000000467,Cherryvale Park,0,0
700000000469,Rosetta Park,0,0
700000000303,Rosetta St John's Church,0,0
700000000305,Hampton Park,0,0
700000000311,Forestside,0,0
700000014629,Newtownbreda Road,0,0
700000014630,Castlecoole Park,0,0
700000014631,Belvior Forest,0,0
700000014632,Castlerobin Road,0,0
700000014633,Belvoir Primary School,0,0
700000014634,Kilwarlin Crescent (West),0,0
700000014635,Moyle Walk,0,0
700000014636,Kilwarlin Crescent (East),0,0
700000014637,Park View,0,0
700000014638,Taylor Court,0,0
700000014640,Hydebank,0,0
700000015040,Greer Park Avenue,0,0
700000014997,Tesco Newtownbreda,0,0
700000001637,Adelaide Street,0,0
700000001639,Alfred Street,0,0
700000000325,Gas Works,0,0
700000000329,Shaftesbury Avenue,0,0
700000000331,Hatfield Street,0,0
700000000289,Agincourt Avenue,0,0
700000000291,Ormeau Park,0,0
700000000293,Candahar Street,0,0
700000000295,South Parade,0,0
700000000297,Ulidia,0,0
700000000299,Ballynafeigh,0,0
700000000301,Bell Towers,0,0
700000014641,Bests Hill,0,0
700000014642,Alderwood Hill,0,0
700000014643,Royal Lodge,0,0
700000014644,Beechill Park Avenue,0,0
700000014645,Cedarhurst Road,0,0
700000014646,Berkley Court,0,0
700000000333,Rosetta Knockbreda Road,0,0
700000000335,Knock Eden,0,0
700000000337,Mount Merrion Park,0,0
700000000339,Wynchurch,0,0
700000000341,Mount Merrion Rosetta Road,0,0
700000000343,Mount Merrion Rosetta Road,0,0
700000000345,Wynchurch,0,0
700000000347,Knock Eden,0,0
700000000349,Knockbreda Road,0,0
700000000313,Forster Green,0,0
700000000315,Mount Oriel,0,0
700000000363,Glendale,0,0
700000000365,Colby Park,0,0
700000000367,Glenholm,0,0
700000000369,Four Winds Park,0,0
700000014994,Lower Beechill Road,0,0
700000014995,Cedarhurst Road,0,0
700000014996,Beechill Park Avenue,0,0
700000014765,Royal Lodge,0,0
700000014766,Greenwood Glen,0,0
700000014767,Bests Hill,0,0
700000014649,Hydebank Roundabout,0,0
700000014650,Milltown Hill,0,0
700000014651,Kilwarlin Crescent (East),0,0
700000014652,Kilwarlin Crescent (North),0,0
700000014653,Kilwarlin Crescent,0,0
700000014654,Belvoir Primary School,0,0
700000014655,Castlerobin Road,0,0
700000014656,Belvoir Forest,0,0
700000014657,Castlecoole Park,0,0
700000014658,Newtownbreda Road,0,0
700000000323,Knockbreda Cemetery,0,0
700000000409,Hampton Park,0,0
700000000411,Annadale Avenue,0,0
700000000413,Rosetta St John's Church,0,0
700000000415,Ardmore Avenue,0,0
700000000417,Ballynafeigh,0,0
700000000419,Ulidia,0,0
700000000421,South Parade,0,0
700000000423,Candahar Street,0,0
700000000425,Agincourt Avenue,0,0
700000000427,Hatfield Street,0,0
700000000429,McClure Street,0,0
700000000431,Cromac Place,0,0
700000000433,Gas Works,0,0
700000001642,Linenhall Street,0,0
700000000471,Rosetta Park,0,0
700000000473,St Judes Crescent,0,0
700000000475,St Judes Parade,0,0
700000000485,Park Road,0,0
700000000487,Ardenlee Avenue,0,0
700000000489,Ardenlee Green,0,0
700000000491,Ballynafoy Close,0,0
700000000493,Rochester Street,0,0
700000000495,My Ladys Road,0,0
700000000497,Ballarat Street,0,0
700000000499,Short Strand (Ravenhill Road),0,0
700000014648,Greer Park Avenue,0,0
700000000395,Forestside Upper Galwally,0,0
700000001853,Elgin Street,0,0
700000001854,Agra Street,0,0
700000001855,Sunnyside Street,0,0
700000001856,Annadale Terrace,0,0
700000015323,Annadale Drive,0,0
700000001857,Wellington Square,0,0
700000001858,Annadale Allotments,0,0
700000001859,Bowling Green,0,0
700000000589,Locksley House,0,0
700000000591,Robinson Centre,0,0
700000000593,Alanbrooke Road,0,0
700000000595,Castlereagh College,0,0
700000000551,Hughes Court,0,0
700000000553,Onslow Park,0,0
700000000555,Mount Merrion Parish Church,0,0
700000000557,Hughes Court,0,0
700000000559,Knock Eden Crescent,0,0
700000000561,Mount Merrion Avenue,0,0
700000001846,Bowling Green,0,0
700000001847,Annadale Allotments,0,0
700000001848,Wellington Square,0,0
700000001849,Annadale Terrace,0,0
700000001850,Lyric Theatre Belfast,0,0
700000001851,Queens PEC,0,0
700000001852,Collingwood Avenue,0,0
700000015914,Howard Street,0,0
700000001626,Great Northern Mall,0,0
700000001630,Dublin Road,0,0
700000000277,Shaftesbury Square,0,0
700000000279,Botanic Avenue,0,0
700000000281,College Green,0,0
700000000283,Rugby Road,0,0
700000000285,Dudley Street,0,0
700000000287,University Avenue,0,0
700000000351,Glendale Park,0,0
700000000317,Woodbreda,0,0
700000000319,Beechill Park,0,0
700000000321,Glenhugh Park,0,0
700000000353,Cairnshill Court,0,0
700000000355,Finsbury,0,0
700000000357,Cairnshill Park,0,0
700000000359,Malvern,0,0
700000014782,Four Winds,0,0
700000014772,Ballymaconaghy Mews,0,0
700000014771,Laurelgrove,0,0
700000000381,Malvern,0,0
700000000383,Cairnshill Park,0,0
700000000385,Finsbury,0,0
700000000397,Cairnshill Court,0,0
700000000399,Top Of The Hill,0,0
700000000401,Glenhugh Park,0,0
700000000387,Beechill Park,0,0
700000000403,Woodbreda,0,0
700000000435,University Avenue,0,0
700000000437,Dudley Street,0,0
700000000439,Rugby Road,0,0
700000000441,College Green,0,0
700000000443,Botanic Avenue,0,0
700000000445,Shaftesbury Square,0,0
700000001631,Albion Street,0,0
700000001628,Bruce Street,0,0
700000015421,Bedford Street,0,0
700000014773,Ballymaconaghy Mews,0,0
700000000563,Mount Merrion Crescent,0,0
700000000565,Knock Eden Crescent,0,0
700000000567,Mount Merrion Parish Church,0,0
700000000569,Onslow Park,0,0
700000000571,Burren Way,0,0
700000000597,Castlereagh College,0,0
700000000599,Alanbrooke Road,0,0
700000000601,Robinson Centre,0,0
700000000603,Locksley House,0,0
700000000623,Knock Road,0,0
700000001718,Sperrin Park,0,0
700000014762,Roddens Park,0,0
700000001737,Sperrin Park,0,0
700000001431,Donegall Square East,0,0
700000000976,Bradbury Place,0,0
700000000977,Upper Crescent,0,0
700000000979,Queen's University Belfast,0,0
700000000981,Ulster Museum,0,0
700000000983,Ashby Buildings,0,0
700000000985,Sandhurst Drive,0,0
700000000987,Stranmillis Mews,0,0
700000000989,Stranmillis College,0,0
700000000991,Sharman Road,0,0
700000000993,Richmond Park,0,0
700000014748,Broomhill Park,0,0
700000001081,Osbourne,0,0
700000001083,Bladon Drive,0,0
700000001085,Myrtlefield Park,0,0
700000001089,Balmoral Avenue,0,0
700000001091,Mount Eden Park,0,0
700000001093,Malone Hill Park,0,0
700000001096,Bristow Park,0,0
700000001098,Greenview Park,0,0
700000001100,Malton Drive,0,0
700000001102,Dub Lane,0,0
700000001104,Malone Heights,0,0
700000001106,Malone View,0,0
700000001108,Trossachs,0,0
700000001110,Chippendale Court,0,0
700000015194,Erinvale,0,0
700000001112,Erinvale Avenue,0,0
700000001069,Eglantine Avenue,0,0
700000001071,Chlorine Gardens,0,0
700000001073,Sans Souci Park,0,0
700000001075,Beechlands,0,0
700000001077,Notting Hill,0,0
700000001079,Cranmore Park,0,0
700000001114,De Beere Court,0,0
700000001116,Finaghy Youth Club,0,0
700000001118,Finaghy Health Centre,0,0
700000001120,Finaghy Park Central,0,0
700000001122,Orchardville,0,0
700000001124,Ladybrook Shops,0,0
700000001126,Ladybrook Avenue,0,0
700000001128,Ladybrook Cross,0,0
700000001130,Ladybrook Terminus,0,0
700000001142,Benmore Walk,0,0
700000001144,Chippendale Court,0,0
700000001146,Trossachs,0,0
700000001148,Malone View,0,0
700000001150,Malone Heights,0,0
700000001152,Malton Drive,0,0
700000001154,Fleming Fulton,0,0
700000001156,Harberton Park,0,0
700000001158,House of Sport,0,0
700000001160,Malone Hill Park,0,0
700000001162,Mount Eden Park,0,0
700000001164,Balmoral Avenue,0,0
700000001166,Myrtlefield Park,0,0
700000001168,Osbourne,0,0
700000000995,Broomhill Park,0,0
700000000997,Richmond Park,0,0
700000000999,Sharman Road,0,0
700000001001,Stranmillis College,0,0
700000001003,Ridgeway Street,0,0
700000001005,Ashby Buildings,0,0
700000001007,Ulster Museum,0,0
700000001009,Queen's University Belfast,0,0
700000001011,Upper Crescent,0,0
700000001013,Bradbury Place,0,0
700000016036,Great Victoria Street Naval Club,0,0
700000001633,Great Northern Mall,0,0
700000001425,Wellington Place,0,0
700000001170,Cranmore Park,0,0
700000001172,Notting Hill,0,0
700000001174,Malone Road (Victoria College),0,0
700000001176,Adelaide Park,0,0
700000001179,Windsor Avenue,0,0
700000001181,Eglantine Avenue,0,0
700000001183,Methodist College,0,0
700000001132,Ladybrook Avenue,0,0
700000001134,Ladybrook Shops,0,0
700000001136,Orchardville,0,0
700000001138,Finaghy Park Central,0,0
700000001140,Finaghy Health Centre,0,0
700000001433,Donegall Square East,0,0
700000001627,Great Northern Mall,0,0
700000001187,Fountainville Ave,0,0
700000001188,City Hospital,0,0
700000001190,Ulsterville Avenue,0,0
700000001192,Melrose Street,0,0
700000001194,Windsor Avenue,0,0
700000001196,Windsor Road,0,0
700000001198,Ethel Street,0,0
700000001200,Brookland Street,0,0
700000001202,Marlborough Park,0,0
700000001204,Cranmore Avenue,0,0
700000001206,Lancefield Road,0,0
700000001208,Maryville Park,0,0
700000001210,Malone Park,0,0
700000001212,King's Hall,0,0
700000001214,Kingscourt,0,0
700000001216,Balmoral Park,0,0
700000001218,Priory Park,0,0
700000001230,Marguerite Park,0,0
700000001232,Grangeville Drive,0,0
700000001234,Finaghy Crossroads,0,0
700000001236,Upton Park,0,0
700000001240,Blacks Road,0,0
700000001242,Dunmurry Lane,0,0
700000001244,Dunmurry Village,0,0
700000001246,Grange Hill,0,0
700000001248,Seymour Hill Estate Ent,0,0
700000001250,Ballybog Road,0,0
700000001252,River Road,0,0
700000001221,Sicily Park,0,0
700000001223,Locksley Gardens,0,0
700000001225,Finnis Drive,0,0
700000001227,Sicily Park Shops,0,0
700000001228,Sicily Park,0,0
700000001254,Ballybog Road,0,0
700000001256,Seymour Hill Estate Ent,0,0
700000001258,Grange Hill,0,0
700000001260,Dunmurry Halt,0,0
700000001262,Dunmurry Village,0,0
700000001264,Beechlawn Park,0,0
700000001266,Blacks Road,0,0
700000001268,Upton Park,0,0
700000001270,Lowe Memorial Church,0,0
700000001272,Finaghy Crossroads,0,0
700000001274,Donegall Park,0,0
700000001276,Beechmount Park,0,0
700000001278,Kingscourt,0,0
700000014720,Park Royal,0,0
700000001280,King's Hall,0,0
700000001282,Malone Park,0,0
700000001284,Lislea Park,0,0
700000001286,Osbourne Park,0,0
700000001288,Capstone Street,0,0
700000001290,Marlborough Park,0,0
700000001292,Brookland Street,0,0
700000001294,Windsor Road,0,0
700000001296,Windsor Avenue,0,0
700000001298,Melrose Street,0,0
700000001300,Ashley Avenue,0,0
700000001302,Ulsterville Avenue,0,0
700000001304,City Hospital,0,0
700000001306,Fountainville Ave,0,0
700000001432,Donegall Square East,0,0
700000001308,Belfast Hostelling International,0,0
700000001310,Oban Street,0,0
700000001312,Abingdon Drive,0,0
700000001314,Egeria Street,0,0
700000001316,Richview Court,0,0
700000001318,Kilburn Street,0,0
700000001320,Broadway,0,0
700000001860,Glenmachan Street,0,0
700000001333,Olympia Leisure Centre,0,0
700000001861,Boucher Way,0,0
700000001862,Boucher Crescent,0,0
700000001863,Boucher Place,0,0
700000001339,City Council Depot,0,0
700000001341,Musgrave Park,0,0
700000016067,Blackstaff Road,0,0
700000000474,Fruithill Park,0,0
700000000476,Casement Park,0,0
700000000478,Slievegallion Drive,0,0
700000000400,St Michaels,0,0
700000000330,Finaghy Road North,0,0
700000015912,Musgrave Park Hospital,0,0
700000015907,Musgrave Park Hospital,0,0
700000015908,Musgrave Park Hospital,0,0
700000015909,Musgrave Park Hospital,0,0
700000015910,Musgrave Park Hospital,0,0
700000015911,Musgrave Park Hospital,0,0
700000001343,Park Centre,0,0
700000014760,Park Centre Terminus,0,0
700000001345,St James's Place,0,0
700000001347,St James's Parade,0,0
700000001797,City Cemetery,0,0
700000001799,Falls Park,0,0
700000000466,Kennedy Centre,0,0
700000000470,Beech Hall,0,0
700000000332,Finaghy Road North,0,0
700000000348,St Michaels,0,0
700000000450,Slievegallion Drive,0,0
700000000452,Casement Park,0,0
700000000456,Fruithill Park,0,0
700000000458,Beech Hall,0,0
700000000460,Kennedy Centre,0,0
700000000504,Falls Park,0,0
700000000506,City Cemetery,0,0
700000001365,St James's Parade,0,0
700000001367,St James's Ave,0,0
700000001369,Park Centre,0,0
700000001371,Broadway,0,0
700000001373,Maldon Street,0,0
700000001376,Richview Court,0,0
700000001378,Egeria Street,0,0
700000001380,Abingdon Drive,0,0
700000001382,Oban Street,0,0
700000001384,Belfast Hostelling International,0,0
700000001351,Blackstaff Road,0,0
700000001353,Musgrave Park,0,0
700000001355,Boucher Playing Fields,0,0
700000001864,Boucher Place,0,0
700000001865,Boucher Crescent,0,0
700000001866,Boucher Way,0,0
700000001361,Olympia Leisure Centre,0,0
700000001363,Glenmachan Street,0,0
700000015913,Musgrave Park Hospital,0,0
700000001325,Tates Avenue,0,0
700000001327,Donegall Parade,0,0
700000001329,Donegall Avenue,0,0
700000001331,Pembroke Street,0,0
700000001429,Queen Street,0,0
700000001824,Castle Street,0,0
700000000396,Millfield,0,0
700000000398,Divis Tower,0,0
700000000496,Twin Spires,0,0
700000000502,Clonard,0,0
700000001789,Royal Hospitals (Falls Road),0,0
700000001790,Bostock House,0,0
700000001791,Children's Hospital,0,0
700000001793,Beechmount,0,0
700000001794,Beechview Park,0,0
700000001762,Glen Parade,0,0
700000001763,Gransha,0,0
700000001764,Glenowen,0,0
700000001765,Saint Teresa's,0,0
700000001766,Coolnasilla,0,0
700000001767,CBS,0,0
700000001768,Ramoan,0,0
700000001769,Rosnareen,0,0
700000016068,Shaws Road,0,0
700000001770,Shaws Road Junction,0,0
700000001771,St Oliver Plunkett,0,0
700000001773,Glencolin,0,0
700000001774,Hannahstown Hill,0,0
700000001775,Suffolk Road Junction,0,0
700000001776,Suffolk Heights,0,0
700000001777,Donegal Celtic,0,0
700000001778,Old Suffolk Road,0,0
700000001779,Falcarragh,0,0
700000001780,Woodbourne (Suffolk Road),0,0
700000000438,Woodbourne (Andersonstown Road),0,0
700000000058,Ringford Park,0,0
700000000060,Trenchard,0,0
700000014724,Blacks Court,0,0
700000014736,Brooke Drive,0,0
700000000062,Brooke Park,0,0
700000000064,Balmoral Hotel,0,0
700000014715,Black's Road St Anne's,0,0
700000015109,Black's Road Park and Ride,0,0
700000000482,Shaws Road,0,0
700000000334,Shaws Road [Stewartstown Road],0,0
700000000336,Rosgoill Park,0,0
700000014784,Shaw's Road,0,0
700000000338,Hillhead Cottages,0,0
700000000340,Lenadoon Avenue,0,0
700000001772,Glencolin,0,0
700000000048,Balmoral Hotel,0,0
700000000050,Garnock Hill,0,0
700000000052,Brooke Drive,0,0
700000000054,Blacks Court,0,0
700000000056,Erris Grove,0,0
700000000490,Suffolk Road,0,0
700000000364,Woodbourne (Suffolk Road),0,0
700000000366,Riverside Mews,0,0
700000000368,Falcarragh,0,0
700000000370,Donegal Celtic,0,0
700000000372,Suffolk Heights,0,0
700000000374,Hannahstown Hill,0,0
700000000376,Glencolin,0,0
700000000378,St Oliver Plunkett,0,0
700000000380,Shaws Road Junction,0,0
700000016069,Glen Road Heights,0,0
700000000382,Rosnareen,0,0
700000000384,Hamill Park,0,0
700000000386,CBS,0,0
700000000388,Coolnasilla,0,0
700000000390,Saint Teresa's,0,0
700000000392,Gransha Shops,0,0
700000000394,Glen Parade,0,0
700000000512,Beechview Park,0,0
700000000516,Beechmount,0,0
700000000520,Children's Hospital,0,0
700000000522,Royal Hospitals (Falls Road),0,0
700000000526,Clonard,0,0
700000000528,Twin Spires,0,0
700000000532,Divis Tower,0,0
700000000534,Millfield,0,0
700000001424,King Street,0,0
700000015898,Glen Road Industrial Estate,0,0
700000015899,Hawthorn Glen,0,0
700000015900,Hannahstown Hill,0,0
700000015897,Glen Road Industrial Estate,0,0
700000000342,Lenadoon Avenue,0,0
700000000344,Hillhead Cottages,0,0
700000000346,Shaws Road [Stewartstown Road],0,0
700000000448,Shaws Road,0,0
700000017013,Colin Terminus,0,0
700000000428,Twinbrook Road,0,0
700000000028,Lagmore Avenue,0,0
700000000022,Glenferna,0,0
700000000024,Glendowan Park,0,0
700000000026,Teeling Avenue,0,0
700000001870,Lagmore View,0,0
700000017502,Unknown,0,0
700000017501,Unknown,0,0
700000017500,Unknown,0,0
700000017478,Lagmore Reservoir (opp to 7'0000002),0,0
700000000000,Mount Eagles,0,0
700000001868,Lagmore Village,0,0
700000000002,Lagmore Reservoir,0,0
700000000004,Teeling Avenue,0,0
700000000006,Glendowan Park,0,0
700000000008,Glenferna,0,0
700000014717,Lagmore Grove,0,0
700000000010,Lagmore Meadows,0,0
700000000012,Lagmore Drive,0,0
700000000014,Lagmore Dale,0,0
700000000030,Summerhill Estate,0,0
700000000032,St Marks School,0,0
700000000034,Brook Centre,0,0
700000000038,Twinbrook Road,0,0
700000016215,Colin Terminus,0,0
700000000106,Pembroke Loop,0,0
700000000108,Pembroke Manor,0,0
700000014721,Colinbrooke,0,0
700000000110,Colinbrook Avenue,0,0
700000000112,Springbank Close,0,0
700000000114,Springbank Drive,0,0
700000016210,Mill Pond,0,0
700000000122,Brian's Well Close,0,0
700000014729,Glenkeen,0,0
700000017479,Brians Well Road,0,0
700000000130,Woodside,0,0
700000000132,Bell Steel Road [Stewartstown Road],0,0
700000000090,St Lukes,0,0
700000000092,Aspen Walk,0,0
700000000094,Cherry Park,0,0
700000000096,Cherry Road,0,0
700000017480,Our Lady Queen of Peace,0,0
700000000098,Upper Dunmurry Lane,0,0
700000000100,Credenhill,0,0
700000000076,Corrina Park,0,0
700000000078,Cloona,0,0
700000000492,Upper Dunmurry Lane,0,0
700000017014,Colin Terminus,0,0
700000000350,Bell Steel Road [Stewartstown Road],0,0
700000000352,Woodside,0,0
700000014722,Glenbawn,0,0
700000000354,Brian's Well Road,0,0
700000000356,Glenwood,0,0
700000000358,Bell Steel Road,0,0
700000014750,Glengoland,0,0
700000000102,Old Colin,0,0
700000000104,Laurelbank,0,0
700000014752,Bell Steel Road,0,0
700000000128,Glenwood,0,0
700000014751,Brian's Well Road,0,0
700000000430,Lagmore Avenue,0,0
700000000016,Lagmore Dale,0,0
700000000018,Lagmore Drive,0,0
700000000020,Lagmore Meadows,0,0
700000000072,Glengoland,0,0
700000000074,Corrina Park,0,0
700000014755,Credenhill,0,0
700000000080,Upper Dunmurry Lane,0,0
700000000082,Cherry Road,0,0
700000000084,Cherry Park,0,0
700000000086,Aspen Walk,0,0
700000000088,St Lukes,0,0
700000000420,Michael Ferguson Roundabout,0,0
700000000436,Glengoland,0,0
700000000118,Pantridge Road,0,0
700000000120,Old Colin,0,0
700000015382,Durham Street RBAI,0,0
700000000144,Recreation Centre,0,0
700000000146,Roden Street,0,0
700000000148,Servia Street,0,0
700000000152,Royal Hospitals,0,0
700000000154,Colligan Street,0,0
700000000156,Iris Street,0,0
700000000158,Blackstaff Bar,0,0
700000000160,Millennium Way,0,0
700000000162,Elswick Street,0,0
700000000164,Pollard Street,0,0
700000000166,Springdale Gardens,0,0
700000000168,Farset Int.,0,0
700000014788,Dunboyne Park,0,0
700000000256,Springmartin Road,0,0
700000000258,Springfield Park,0,0
700000000260,Divismore Park,0,0
700000000262,Divismore Crescent,0,0
700000017470,Mount Alverno,0,0
700000000264,Mount Alverno Garage,0,0
700000000266,Whiterock Business Park,0,0
700000000268,Turf Lodge Shops,0,0
700000000270,Monagh Road,0,0
700000017540,Unknown,0,0
700000000272,Opp Aitnamona Crescent,0,0
700000000274,Glen Road,0,0
700000000170,Springfield,0,0
700000000172,High Side,0,0
700000000174,High Gate,0,0
700000000176,West Circular Crescent,0,0
700000000178,Ballygomartin Baptist Church,0,0
700000000824,West Circular Road,0,0
700000000826,Glencairn Crescent,0,0
700000000180,Woodvale Park,0,0
700000000182,Woodvale Parade,0,0
700000000184,Woodvale Drive,0,0
700000001612,Cranbrook Court,0,0
700000001613,Alliance Avenue,0,0
700000001614,Berwick Road,0,0
700000001615,Etna Drive,0,0
700000001616,Jamaica Street,0,0
700000001617,Oldpark Road,0,0
700000001618,Golf Course,0,0
700000001603,Oldpark Terminus,0,0
700000000320,Brittons Parade,0,0
700000000322,St Maria Goretti Nursery Sch,0,0
700000000324,Whiterock B.I.F.H.E,0,0
700000000326,Ballymurphy Road,0,0
700000000328,Whiterock Library,0,0
700000001070,Cliftonville Circus,0,0
700000001072,Dunkeld Gardens,0,0
700000001076,Deerpark Road,0,0
700000001078,Joanmount Park,0,0
700000001080,Oldpark Shops,0,0
700000001842,Formby Park,0,0
700000000978,Ballysillan Road,0,0
700000000980,Carr's Glen,0,0
700000000286,Glen Road,0,0
700000000288,Aitnamona Crescent,0,0
700000000290,Monagh Road,0,0
700000000292,Turf Lodge Shops,0,0
700000000294,Mount Alverno Garage,0,0
700000000296,New Barnsley Parade,0,0
700000000298,New Barnsley Drive,0,0
700000000300,Divismore Park,0,0
700000000302,Springfield Park,0,0
700000000304,Dunboyne Park,0,0
700000000208,Springfield Roundabout,0,0
700000000210,Springvale Parade,0,0
700000000212,Springvale Campus,0,0
700000000214,Workman Avenue,0,0
700000000216,Lanark Way,0,0
700000000218,Millennium Way,0,0
700000000220,Blackstaff Bar,0,0
700000000222,Iris Street,0,0
700000015356,Colligan Street,0,0
700000000224,Royal Hospital Grosvenor Road,0,0
700000000226,Gibson Street,0,0
700000000228,Roden Street,0,0
700000000230,Cullingtree Road,0,0
700000000232,Stanley Street,0,0
700000000234,Great Victoria Street,0,0
700000001604,Knutsford Drive,0,0
700000001605,Cliftonville Golf Club,0,0
700000001606,Oldpark Road,0,0
700000001607,Jamaica Street,0,0
700000001608,Etna Drive,0,0
700000001609,Berwick Road,0,0
700000001610,Alliance Avenue,0,0
700000001611,Cranbrook Court,0,0
700000001006,Ardoyne Shops,0,0
700000000186,Woodvale Drive,0,0
700000000188,Woodvale Parade,0,0
700000000836,Glencairn Crescent,0,0
700000000242,Ballygomartin Pres Lecture Hall,0,0
700000000244,Ballygomartin Baptist Church,0,0
700000000246,West Circular Crescent,0,0
700000000248,High Gate,0,0
700000000250,Springfield Parade,0,0
700000000252,High Side,0,0
700000000306,St Aidans,0,0
700000000308,Whiterock Leisure Centre,0,0
700000000310,Ballymurphy Road,0,0
700000000312,Whiterock Road B.I.H.F.E,0,0
700000000314,St Maria Goretti Nursery Sch,0,0
700000000316,Brittons Parade,0,0
700000000318,Whiterock Road,0,0
700000000406,Lagmore Avenue,0,0
700000000408,Lagmore grove,0,0
700000000410,Twinbrook Road,0,0
700000000066,Oakhurst,0,0
700000001436,Chichester Street,0,0
700000000792,North Street,0,0
700000000794,Peter's Hill,0,0
